"Plot Title: RCSF2"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20205243, SEN S/N: 20198357, LBL: new sap flow 30 cm)","Water Content, m³/m³ (LGR S/N: 20205243, SEN S/N: 21077015, LBL: new sap flow 60 cm)"
1992,06/12/21 02:30:01 AM,0.2785,0.3010
1993,06/12/21 03:00:01 AM,0.2785,0.3017
1994,06/12/21 03:30:01 AM,0.2785,0.3010
1995,06/12/21 04:00:01 AM,0.2777,0.3017
1996,06/12/21 04:30:01 AM,0.2785,0.3010
1997,06/12/21 05:00:01 AM,0.2777,0.3010
1998,06/12/21 05:30:01 AM,0.2785,0.3017
1999,06/12/21 06:00:01 AM,0.2785,0.3017
2000,06/12/21 06:30:01 AM,0.2792,0.3017
2001,06/12/21 07:00:01 AM,0.2785,0.3010
2002,06/12/21 07:30:01 AM,0.2785,0.3010
2003,06/12/21 08:00:01 AM,0.2785,0.3024
2004,06/12/21 08:30:01 AM,0.2792,0.3010
2005,06/12/21 09:00:01 AM,0.2785,0.3010
2006,06/12/21 09:30:01 AM,0.2792,0.3017
2007,06/12/21 10:00:01 AM,0.2777,0.3017
2008,06/12/21 10:30:01 AM,0.2785,0.3010
2009,06/12/21 11:00:01 AM,0.2785,0.3010
2010,06/12/21 11:30:01 AM,0.2785,0.3017
2011,06/12/21 12:00:01 PM,0.2785,0.3017
2012,06/12/21 12:30:01 PM,0.2785,0.3017
2013,06/12/21 01:00:01 PM,0.2777,0.3017
2014,06/12/21 01:30:01 PM,0.2785,0.3017
2015,06/12/21 02:00:01 PM,0.2777,0.3024
2016,06/12/21 02:30:01 PM,0.2777,0.3017
2017,06/12/21 03:00:01 PM,0.2777,0.3024
2018,06/12/21 03:30:01 PM,0.2770,0.3017
2019,06/12/21 04:00:01 PM,0.2777,0.3017
2020,06/12/21 04:30:01 PM,0.2777,0.3017
2021,06/12/21 05:00:01 PM,0.2777,0.3017
2022,06/12/21 05:30:01 PM,0.2770,0.3024
2023,06/12/21 06:00:01 PM,0.2777,0.3017
2024,06/12/21 06:30:01 PM,0.2770,0.3017
2025,06/12/21 07:00:01 PM,0.2770,0.3017
2026,06/12/21 07:30:01 PM,0.2777,0.3017
2027,06/12/21 08:00:01 PM,0.2777,0.3024
2028,06/12/21 08:30:01 PM,0.2777,0.3024
2029,06/12/21 09:00:01 PM,0.2777,0.3024
2030,06/12/21 09:30:01 PM,0.2777,0.3017
2031,06/12/21 10:00:01 PM,0.2770,0.3017
2032,06/12/21 10:30:01 PM,0.2777,0.3017
2033,06/12/21 11:00:01 PM,0.2770,0.3017
2034,06/12/21 11:30:01 PM,0.2777,0.3017
2035,06/13/21 12:00:01 AM,0.2777,0.3010
2036,06/13/21 12:30:01 AM,0.2777,0.3010
2037,06/13/21 01:00:01 AM,0.2770,0.3017
2038,06/13/21 01:30:01 AM,0.2777,0.3017
2039,06/13/21 02:00:01 AM,0.2777,0.3017
2040,06/13/21 02:30:01 AM,0.2777,0.3017
2041,06/13/21 03:00:01 AM,0.2785,0.3017
2042,06/13/21 03:30:01 AM,0.2777,0.3024
2043,06/13/21 04:00:01 AM,0.2777,0.3017
2044,06/13/21 04:30:01 AM,0.2785,0.3032
2045,06/13/21 05:00:01 AM,0.2777,0.3024
2046,06/13/21 05:30:01 AM,0.2785,0.3024
2047,06/13/21 06:00:01 AM,0.2785,0.3024
2048,06/13/21 06:30:01 AM,0.2785,0.3024
2049,06/13/21 07:00:01 AM,0.2785,0.3010
2050,06/13/21 07:30:01 AM,0.2785,0.3010
2051,06/13/21 08:00:01 AM,0.2777,0.3003
2052,06/13/21 08:30:01 AM,0.2785,0.3010
2053,06/13/21 09:00:01 AM,0.2785,0.3010
2054,06/13/21 09:30:01 AM,0.2785,0.3017
2055,06/13/21 10:00:01 AM,0.2785,0.3010
2056,06/13/21 10:30:01 AM,0.2777,0.3010
2057,06/13/21 11:00:01 AM,0.2777,0.3010
2058,06/13/21 11:30:01 AM,0.2777,0.3010
2059,06/13/21 12:00:01 PM,0.2777,0.3010
2060,06/13/21 12:30:01 PM,0.2777,0.3010
2061,06/13/21 01:00:01 PM,0.2770,0.3010
2062,06/13/21 01:30:01 PM,0.2770,0.3010
2063,06/13/21 02:00:01 PM,0.2777,0.3017
2064,06/13/21 02:30:01 PM,0.2777,0.3017
2065,06/13/21 03:00:01 PM,0.2777,0.3017
2066,06/13/21 03:30:01 PM,0.2777,0.3010
2067,06/13/21 04:00:01 PM,0.2770,0.3010
2068,06/13/21 04:30:01 PM,0.2770,0.3010
2069,06/13/21 05:00:01 PM,0.2777,0.3010
2070,06/13/21 05:30:01 PM,0.2770,0.3017
2071,06/13/21 06:00:01 PM,0.2770,0.3017
2072,06/13/21 06:30:01 PM,0.2770,0.3017
2073,06/13/21 07:00:01 PM,0.2770,0.3010
2074,06/13/21 07:30:01 PM,0.2777,0.3017
2075,06/13/21 08:00:01 PM,0.2770,0.3017
2076,06/13/21 08:30:01 PM,0.2770,0.3017
2077,06/13/21 09:00:01 PM,0.2770,0.3010
2078,06/13/21 09:30:01 PM,0.2770,0.3017
2079,06/13/21 10:00:01 PM,0.2763,0.3010
2080,06/13/21 10:30:01 PM,0.2770,0.3010
2081,06/13/21 11:00:01 PM,0.2763,0.3003
2082,06/13/21 11:30:01 PM,0.2770,0.3003
2083,06/14/21 12:00:01 AM,0.2770,0.3003
2084,06/14/21 12:30:01 AM,0.2770,0.3003
2085,06/14/21 01:00:01 AM,0.2763,0.3010
2086,06/14/21 01:30:01 AM,0.2763,0.3010
2087,06/14/21 02:00:01 AM,0.2770,0.3003
2088,06/14/21 02:30:01 AM,0.2770,0.2995
2089,06/14/21 03:00:01 AM,0.2770,0.2995
2090,06/14/21 03:30:01 AM,0.2777,0.2995
2091,06/14/21 04:00:01 AM,0.2770,0.2995
2092,06/14/21 04:30:01 AM,0.2770,0.3003
2093,06/14/21 05:00:01 AM,0.2777,0.3010
2094,06/14/21 05:30:01 AM,0.2777,0.3010
2095,06/14/21 06:00:01 AM,0.2777,0.3010
2096,06/14/21 06:30:01 AM,0.2777,0.3010
2097,06/14/21 07:00:01 AM,0.2770,0.3003
2098,06/14/21 07:30:01 AM,0.2777,0.3003
2099,06/14/21 08:00:01 AM,0.2770,0.2995
2100,06/14/21 08:30:01 AM,0.2770,0.2995
2101,06/14/21 09:00:01 AM,0.2763,0.2995
2102,06/14/21 09:30:01 AM,0.2777,0.2995
2103,06/14/21 10:00:01 AM,0.2777,0.2995
2104,06/14/21 10:30:01 AM,0.2777,0.3003
2105,06/14/21 11:00:01 AM,0.2770,0.2995
2106,06/14/21 11:30:01 AM,0.2770,0.2988
2107,06/14/21 12:00:01 PM,0.2770,0.2995
2108,06/14/21 12:30:01 PM,0.2763,0.3003
2109,06/14/21 01:00:01 PM,0.2763,0.2995
2110,06/14/21 01:30:01 PM,0.2770,0.2995
2111,06/14/21 02:00:01 PM,0.2763,0.2995
2112,06/14/21 02:30:01 PM,0.2763,0.2995
2113,06/14/21 03:00:01 PM,0.2763,0.2995
2114,06/14/21 03:30:01 PM,0.2763,0.2995
2115,06/14/21 04:00:01 PM,0.2763,0.2995
2116,06/14/21 04:30:01 PM,0.2763,0.2995
2117,06/14/21 05:00:01 PM,0.2763,0.2988
2118,06/14/21 05:30:01 PM,0.2763,0.2988
2119,06/14/21 06:00:01 PM,0.2763,0.2995
2120,06/14/21 06:30:01 PM,0.2756,0.2988
2121,06/14/21 07:00:01 PM,0.2763,0.2995
2122,06/14/21 07:30:01 PM,0.2763,0.3003
2123,06/14/21 08:00:01 PM,0.2763,0.2995
2124,06/14/21 08:30:01 PM,0.2770,0.2995
2125,06/14/21 09:00:01 PM,0.2756,0.2988
2126,06/14/21 09:30:01 PM,0.2763,0.2988
2127,06/14/21 10:00:01 PM,0.2763,0.2988
2128,06/14/21 10:30:01 PM,0.2763,0.2988
2129,06/14/21 11:00:01 PM,0.2770,0.2988
2130,06/14/21 11:30:01 PM,0.2763,0.2988
2131,06/15/21 12:00:01 AM,0.2763,0.2988
2132,06/15/21 12:30:01 AM,0.2763,0.2981
2133,06/15/21 01:00:01 AM,0.2763,0.2981
2134,06/15/21 01:30:01 AM,0.2770,0.2988
2135,06/15/21 02:00:01 AM,0.2763,0.2988
2136,06/15/21 02:30:01 AM,0.2763,0.2988
2137,06/15/21 03:00:01 AM,0.2770,0.2988
2138,06/15/21 03:30:01 AM,0.2770,0.2981
2139,06/15/21 04:00:01 AM,0.2770,0.2995
2140,06/15/21 04:30:01 AM,0.2763,0.2995
2141,06/15/21 05:00:01 AM,0.2763,0.2995
2142,06/15/21 05:30:01 AM,0.2770,0.2995
2143,06/15/21 06:00:01 AM,0.2756,0.2988
2144,06/15/21 06:30:01 AM,0.2770,0.2995
2145,06/15/21 07:00:01 AM,0.2770,0.2988
2146,06/15/21 07:30:01 AM,0.2763,0.2988
2147,06/15/21 08:00:01 AM,0.2770,0.2981
2148,06/15/21 08:30:01 AM,0.2763,0.2974
2149,06/15/21 09:00:01 AM,0.2763,0.2981
2150,06/15/21 09:30:01 AM,0.2763,0.2974
2151,06/15/21 10:00:01 AM,0.2763,0.2974
2152,06/15/21 10:30:01 AM,0.2763,0.2974
2153,06/15/21 11:00:01 AM,0.2756,0.2974
2154,06/15/21 11:30:01 AM,0.2763,0.2981
2155,06/15/21 12:00:01 PM,0.2756,0.2981
2156,06/15/21 12:30:01 PM,0.2756,0.2974
2157,06/15/21 01:00:01 PM,0.2756,0.2966
2158,06/15/21 01:30:01 PM,0.2756,0.2966
2159,06/15/21 02:00:01 PM,0.2756,0.2974
2160,06/15/21 02:30:01 PM,0.2756,0.2974
2161,06/15/21 03:00:01 PM,0.2756,0.2974
2162,06/15/21 03:30:01 PM,0.2756,0.2974
2163,06/15/21 04:00:01 PM,0.2756,0.2974
2164,06/15/21 04:30:01 PM,0.2756,0.2974
2165,06/15/21 05:00:01 PM,0.2756,0.2974
2166,06/15/21 05:30:01 PM,0.2748,0.2974
2167,06/15/21 06:00:01 PM,0.2748,0.2966
2168,06/15/21 06:30:01 PM,0.2756,0.2974
2169,06/15/21 07:00:01 PM,0.2756,0.2966
2170,06/15/21 07:30:01 PM,0.2756,0.2981
2171,06/15/21 08:00:01 PM,0.2748,0.2974
2172,06/15/21 08:30:01 PM,0.2756,0.2974
2173,06/15/21 09:00:01 PM,0.2756,0.2966
2174,06/15/21 09:30:01 PM,0.2756,0.2966
2175,06/15/21 10:00:01 PM,0.2748,0.2959
2176,06/15/21 10:30:01 PM,0.2748,0.2959
2177,06/15/21 11:00:01 PM,0.2756,0.2959
2178,06/15/21 11:30:01 PM,0.2756,0.2966
2179,06/16/21 12:00:01 AM,0.2756,0.2974
2180,06/16/21 12:30:01 AM,0.2756,0.2966
2181,06/16/21 01:00:01 AM,0.2756,0.2966
2182,06/16/21 01:30:01 AM,0.2756,0.2966
2183,06/16/21 02:00:01 AM,0.2756,0.2959
2184,06/16/21 02:30:01 AM,0.2756,0.2966
2185,06/16/21 03:00:01 AM,0.2756,0.2959
2186,06/16/21 03:30:01 AM,0.2756,0.2959
2187,06/16/21 04:00:01 AM,0.2756,0.2959
2188,06/16/21 04:30:01 AM,0.2756,0.2959
2189,06/16/21 05:00:01 AM,0.2756,0.2959
2190,06/16/21 05:30:01 AM,0.2756,0.2959
2191,06/16/21 06:00:01 AM,0.2756,0.2959
2192,06/16/21 06:30:01 AM,0.2756,0.2959
2193,06/16/21 07:00:01 AM,0.2756,0.2959
2194,06/16/21 07:30:01 AM,0.2756,0.2952
2195,06/16/21 08:00:01 AM,0.2756,0.2952
2196,06/16/21 08:30:01 AM,0.2756,0.2952
2197,06/16/21 09:00:01 AM,0.2756,0.2952
2198,06/16/21 09:30:01 AM,0.2756,0.2952
2199,06/16/21 10:00:01 AM,0.2756,0.2959
2200,06/16/21 10:30:01 AM,0.2748,0.2952
2201,06/16/21 11:00:01 AM,0.2756,0.2952
2202,06/16/21 11:30:01 AM,0.2756,0.2952
2203,06/16/21 12:00:01 PM,0.2748,0.2944
2204,06/16/21 12:30:01 PM,0.2748,0.2944
2205,06/16/21 01:00:01 PM,0.2748,0.2952
2206,06/16/21 01:30:01 PM,0.2748,0.2952
2207,06/16/21 02:00:01 PM,0.2741,0.2952
2208,06/16/21 02:30:01 PM,0.2748,0.2952
2209,06/16/21 03:00:01 PM,0.2741,0.2944
2210,06/16/21 03:30:01 PM,0.2748,0.2952
2211,06/16/21 04:00:01 PM,0.2748,0.2944
2212,06/16/21 04:30:01 PM,0.2741,0.2944
2213,06/16/21 05:00:01 PM,0.2741,0.2944
2214,06/16/21 05:30:01 PM,0.2741,0.2937
2215,06/16/21 06:00:01 PM,0.2741,0.2937
2216,06/16/21 06:30:01 PM,0.2741,0.2944
2217,06/16/21 07:00:01 PM,0.2734,0.2937
2218,06/16/21 07:30:01 PM,0.2734,0.2937
2219,06/16/21 08:00:01 PM,0.2741,0.2944
2220,06/16/21 08:30:01 PM,0.2741,0.2952
2221,06/16/21 09:00:01 PM,0.2734,0.2952
2222,06/16/21 09:30:01 PM,0.2741,0.2944
2223,06/16/21 10:00:01 PM,0.2741,0.2944
2224,06/16/21 10:30:01 PM,0.2734,0.2937
2225,06/16/21 11:00:01 PM,0.2741,0.2937
2226,06/16/21 11:30:01 PM,0.2741,0.2937
2227,06/17/21 12:00:01 AM,0.2741,0.2937
2228,06/17/21 12:30:01 AM,0.2734,0.2937
2229,06/17/21 01:00:01 AM,0.2734,0.2937
2230,06/17/21 01:30:01 AM,0.2741,0.2937
2231,06/17/21 02:00:01 AM,0.2741,0.2937
2232,06/17/21 02:30:01 AM,0.2741,0.2952
2233,06/17/21 03:00:01 AM,0.2741,0.2944
2234,06/17/21 03:30:01 AM,0.2741,0.2952
2235,06/17/21 04:00:01 AM,0.2741,0.2944
2236,06/17/21 04:30:01 AM,0.2741,0.2937
2237,06/17/21 05:00:01 AM,0.2741,0.2930
2238,06/17/21 05:30:01 AM,0.2734,0.2930
2239,06/17/21 06:00:01 AM,0.2734,0.2930
2240,06/17/21 06:30:01 AM,0.2741,0.2930
2241,06/17/21 07:00:01 AM,0.2741,0.2937
2242,06/17/21 07:30:01 AM,0.2741,0.2930
2243,06/17/21 08:00:01 AM,0.2741,0.2923
2244,06/17/21 08:30:01 AM,0.2741,0.2930
2245,06/17/21 09:00:01 AM,0.2741,0.2930
2246,06/17/21 09:30:01 AM,0.2741,0.2923
2247,06/17/21 10:00:01 AM,0.2734,0.2923
2248,06/17/21 10:30:01 AM,0.2741,0.2923
2249,06/17/21 11:00:01 AM,0.2734,0.2930
2250,06/17/21 11:30:01 AM,0.2734,0.2930
2251,06/17/21 12:00:01 PM,0.2734,0.2923
2252,06/17/21 12:30:01 PM,0.2734,0.2915
2253,06/17/21 01:00:01 PM,0.2734,0.2930
2254,06/17/21 01:30:01 PM,0.2727,0.2930
2255,06/17/21 02:00:01 PM,0.2727,0.2923
2256,06/17/21 02:30:01 PM,0.2734,0.2915
2257,06/17/21 03:00:01 PM,0.2734,0.2915
2258,06/17/21 03:30:01 PM,0.2727,0.2915
2259,06/17/21 04:00:01 PM,0.2727,0.2915
2260,06/17/21 04:30:01 PM,0.2727,0.2915
2261,06/17/21 05:00:01 PM,0.2727,0.2908
2262,06/17/21 05:30:01 PM,0.2727,0.2915
2263,06/17/21 06:00:01 PM,0.2727,0.2908
2264,06/17/21 06:30:01 PM,0.2727,0.2908
2265,06/17/21 07:00:01 PM,0.2727,0.2908
2266,06/17/21 07:30:01 PM,0.2719,0.2908
2267,06/17/21 08:00:01 PM,0.2719,0.2915
2268,06/17/21 08:30:01 PM,0.2719,0.2923
2269,06/17/21 09:00:01 PM,0.2727,0.2915
2270,06/17/21 09:30:01 PM,0.2727,0.2908
2271,06/17/21 10:00:01 PM,0.2727,0.2908
2272,06/17/21 10:30:01 PM,0.2719,0.2901
2273,06/17/21 11:00:01 PM,0.2719,0.2901
2274,06/17/21 11:30:01 PM,0.2727,0.2908
2275,06/18/21 12:00:01 AM,0.2727,0.2908
2276,06/18/21 12:30:01 AM,0.2727,0.2901
2277,06/18/21 01:00:01 AM,0.2719,0.2908
2278,06/18/21 01:30:01 AM,0.2727,0.2901
2279,06/18/21 02:00:01 AM,0.2727,0.2908
2280,06/18/21 02:30:01 AM,0.2727,0.2901
2281,06/18/21 03:00:01 AM,0.2727,0.2901
2282,06/18/21 03:30:01 AM,0.2727,0.2915
2283,06/18/21 04:00:01 AM,0.2727,0.2908
2284,06/18/21 04:30:01 AM,0.2719,0.2901
2285,06/18/21 05:00:01 AM,0.2719,0.2901
2286,06/18/21 05:30:01 AM,0.2719,0.2901
2287,06/18/21 06:00:01 AM,0.2727,0.2901
2288,06/18/21 06:30:01 AM,0.2727,0.2901
2289,06/18/21 07:00:01 AM,0.2727,0.2901
2290,06/18/21 07:30:01 AM,0.2727,0.2901
2291,06/18/21 08:00:01 AM,0.2727,0.2879
2292,06/18/21 08:30:01 AM,0.2727,0.2886
2293,06/18/21 09:00:01 AM,0.2727,0.2886
2294,06/18/21 09:30:01 AM,0.2727,0.2879
2295,06/18/21 10:00:01 AM,0.2719,0.2879
2296,06/18/21 10:30:01 AM,0.2719,0.2879
2297,06/18/21 11:00:01 AM,0.2719,0.2886
2298,06/18/21 11:30:01 AM,0.2719,0.2886
2299,06/18/21 12:00:01 PM,0.2727,0.2886
2300,06/18/21 12:30:01 PM,0.2719,0.2886
2301,06/18/21 01:00:01 PM,0.2719,0.2886
2302,06/18/21 01:30:01 PM,0.2719,0.2886
2303,06/18/21 02:00:01 PM,0.2719,0.2879
2304,06/18/21 02:30:01 PM,0.2719,0.2879
2305,06/18/21 03:00:01 PM,0.2712,0.2872
2306,06/18/21 03:30:01 PM,0.2712,0.2879
2307,06/18/21 04:00:01 PM,0.2719,0.2872
2308,06/18/21 04:30:01 PM,0.2719,0.2886
2309,06/18/21 05:00:01 PM,0.2712,0.2886
2310,06/18/21 05:30:01 PM,0.2719,0.2865
2311,06/18/21 06:00:01 PM,0.2712,0.2872
2312,06/18/21 06:30:01 PM,0.2712,0.2865
2313,06/18/21 07:00:01 PM,0.2712,0.2872
2314,06/18/21 07:30:01 PM,0.2712,0.2865
2315,06/18/21 08:00:01 PM,0.2705,0.2872
2316,06/18/21 08:30:01 PM,0.2712,0.2872
2317,06/18/21 09:00:01 PM,0.2712,0.2879
2318,06/18/21 09:30:01 PM,0.2712,0.2879
2319,06/18/21 10:00:01 PM,0.2712,0.2865
2320,06/18/21 10:30:01 PM,0.2712,0.2865
2321,06/18/21 11:00:01 PM,0.2712,0.2865
2322,06/18/21 11:30:01 PM,0.2712,0.2865
2323,06/19/21 12:00:01 AM,0.2705,0.2865
2324,06/19/21 12:30:01 AM,0.2712,0.2865
2325,06/19/21 01:00:01 AM,0.2705,0.2857
2326,06/19/21 01:30:01 AM,0.2712,0.2865
2327,06/19/21 02:00:01 AM,0.2705,0.2857
2328,06/19/21 02:30:01 AM,0.2712,0.2857
2329,06/19/21 03:00:01 AM,0.2712,0.2865
2330,06/19/21 03:30:01 AM,0.2712,0.2865
2331,06/19/21 04:00:01 AM,0.2712,0.2857
2332,06/19/21 04:30:01 AM,0.2712,0.2857
2333,06/19/21 05:00:01 AM,0.2712,0.2857
2334,06/19/21 05:30:01 AM,0.2712,0.2865
2335,06/19/21 06:00:01 AM,0.2712,0.2865
2336,06/19/21 06:30:01 AM,0.2712,0.2857
2337,06/19/21 07:00:01 AM,0.2712,0.2850
2338,06/19/21 07:30:01 AM,0.2712,0.2850
2339,06/19/21 08:00:01 AM,0.2712,0.2843
2340,06/19/21 08:30:01 AM,0.2705,0.2857
2341,06/19/21 09:00:01 AM,0.2712,0.2857
2342,06/19/21 09:30:01 AM,0.2705,0.2850
2343,06/19/21 10:00:01 AM,0.2712,0.2857
2344,06/19/21 10:30:01 AM,0.2712,0.2850
2345,06/19/21 11:00:01 AM,0.2705,0.2850
2346,06/19/21 11:30:01 AM,0.2712,0.2850
2347,06/19/21 12:00:01 PM,0.2712,0.2850
2348,06/19/21 12:30:01 PM,0.2705,0.2850
2349,06/19/21 01:00:01 PM,0.2698,0.2850
2350,06/19/21 01:30:01 PM,0.2705,0.2850
2351,06/19/21 02:00:01 PM,0.2698,0.2850
2352,06/19/21 02:30:01 PM,0.2705,0.2836
2353,06/19/21 03:00:01 PM,0.2705,0.2843
2354,06/19/21 03:30:01 PM,0.2705,0.2836
2355,06/19/21 04:00:01 PM,0.2705,0.2843
2356,06/19/21 04:30:01 PM,0.2698,0.2850
2357,06/19/21 05:00:01 PM,0.2698,0.2836
2358,06/19/21 05:30:01 PM,0.2698,0.2836
2359,06/19/21 06:00:01 PM,0.2690,0.2836
2360,06/19/21 06:30:01 PM,0.2698,0.2836
2361,06/19/21 07:00:01 PM,0.2698,0.2828
2362,06/19/21 07:30:01 PM,0.2690,0.2836
2363,06/19/21 08:00:01 PM,0.2698,0.2836
2364,06/19/21 08:30:01 PM,0.2690,0.2836
2365,06/19/21 09:00:01 PM,0.2690,0.2836
2366,06/19/21 09:30:01 PM,0.2690,0.2843
2367,06/19/21 10:00:01 PM,0.2690,0.2836
2368,06/19/21 10:30:01 PM,0.2690,0.2836
2369,06/19/21 11:00:01 PM,0.2690,0.2836
2370,06/19/21 11:30:01 PM,0.2698,0.2836
2371,06/20/21 12:00:01 AM,0.2690,0.2828
2372,06/20/21 12:30:01 AM,0.2698,0.2828
2373,06/20/21 01:00:01 AM,0.2690,0.2828
2374,06/20/21 01:30:01 AM,0.2690,0.2828
2375,06/20/21 02:00:01 AM,0.2698,0.2828
2376,06/20/21 02:30:01 AM,0.2690,0.2821
2377,06/20/21 03:00:01 AM,0.2698,0.2828
2378,06/20/21 03:30:01 AM,0.2698,0.2828
2379,06/20/21 04:00:01 AM,0.2698,0.2821
2380,06/20/21 04:30:01 AM,0.2698,0.2821
2381,06/20/21 05:00:01 AM,0.2690,0.2828
2382,06/20/21 05:30:01 AM,0.2698,0.2821
2383,06/20/21 06:00:01 AM,0.2698,0.2828
2384,06/20/21 06:30:01 AM,0.2690,0.2821
2385,06/20/21 07:00:01 AM,0.2698,0.2821
2386,06/20/21 07:30:01 AM,0.2698,0.2821
2387,06/20/21 08:00:01 AM,0.2698,0.2821
2388,06/20/21 08:30:01 AM,0.2698,0.2814
2389,06/20/21 09:00:01 AM,0.2698,0.2821
2390,06/20/21 09:30:01 AM,0.2690,0.2821
2391,06/20/21 10:00:01 AM,0.2690,0.2814
2392,06/20/21 10:30:01 AM,0.2690,0.2821
2393,06/20/21 11:00:01 AM,0.2690,0.2821
2394,06/20/21 11:30:01 AM,0.2690,0.2821
2395,06/20/21 12:00:01 PM,0.2683,0.2821
2396,06/20/21 12:30:01 PM,0.2690,0.2821
2397,06/20/21 01:00:01 PM,0.2690,0.2821
2398,06/20/21 01:30:01 PM,0.2683,0.2814
2399,06/20/21 02:00:01 PM,0.2683,0.2821
2400,06/20/21 02:30:01 PM,0.2690,0.2814
2401,06/20/21 03:00:01 PM,0.2690,0.2806
2402,06/20/21 03:30:01 PM,0.2683,0.2814
2403,06/20/21 04:00:01 PM,0.2683,0.2806
2404,06/20/21 04:30:01 PM,0.2683,0.2806
2405,06/20/21 05:00:01 PM,0.2683,0.2806
2406,06/20/21 05:30:01 PM,0.2676,0.2806
2407,06/20/21 06:00:01 PM,0.2683,0.2799
2408,06/20/21 06:30:01 PM,0.2683,0.2806
2409,06/20/21 07:00:01 PM,0.2683,0.2799
2410,06/20/21 07:30:01 PM,0.2676,0.2806
2411,06/20/21 08:00:01 PM,0.2683,0.2799
2412,06/20/21 08:30:01 PM,0.2683,0.2799
2413,06/20/21 09:00:01 PM,0.2676,0.2806
2414,06/20/21 09:30:01 PM,0.2676,0.2806
2415,06/20/21 10:00:01 PM,0.2676,0.2799
2416,06/20/21 10:30:01 PM,0.2683,0.2799
2417,06/20/21 11:00:01 PM,0.2676,0.2799
2418,06/20/21 11:30:01 PM,0.2676,0.2792
2419,06/21/21 12:00:01 AM,0.2676,0.2792
2420,06/21/21 12:30:01 AM,0.2683,0.2792
2421,06/21/21 01:00:01 AM,0.2676,0.2792
2422,06/21/21 01:30:01 AM,0.2676,0.2792
2423,06/21/21 02:00:01 AM,0.2676,0.2792
2424,06/21/21 02:30:01 AM,0.2676,0.2792
2425,06/21/21 03:00:01 AM,0.2676,0.2792
2426,06/21/21 03:30:01 AM,0.2676,0.2792
2427,06/21/21 04:00:01 AM,0.2676,0.2792
2428,06/21/21 04:30:01 AM,0.2676,0.2792
2429,06/21/21 05:00:01 AM,0.2676,0.2792
2430,06/21/21 05:30:01 AM,0.2683,0.2785
2431,06/21/21 06:00:01 AM,0.2676,0.2785
2432,06/21/21 06:30:01 AM,0.2676,0.2785
2433,06/21/21 07:00:01 AM,0.2676,0.2777
2434,06/21/21 07:30:01 AM,0.2676,0.2777
2435,06/21/21 08:00:01 AM,0.2676,0.2777
2436,06/21/21 08:30:01 AM,0.2676,0.2777
2437,06/21/21 09:00:01 AM,0.2676,0.2777
2438,06/21/21 09:30:01 AM,0.2676,0.2777
2439,06/21/21 10:00:01 AM,0.2676,0.2777
2440,06/21/21 10:30:01 AM,0.2676,0.2785
2441,06/21/21 11:00:01 AM,0.2676,0.2785
2442,06/21/21 11:30:01 AM,0.2676,0.2777
2443,06/21/21 12:00:01 PM,0.2676,0.2777
2444,06/21/21 12:30:01 PM,0.2676,0.2777
2445,06/21/21 01:00:01 PM,0.2668,0.2777
2446,06/21/21 01:30:01 PM,0.2676,0.2770
2447,06/21/21 02:00:01 PM,0.2668,0.2770
2448,06/21/21 02:30:01 PM,0.2668,0.2770
2449,06/21/21 03:00:01 PM,0.2668,0.2770
2450,06/21/21 03:30:01 PM,0.2668,0.2763
2451,06/21/21 04:00:01 PM,0.2668,0.2763
2452,06/21/21 04:30:01 PM,0.2668,0.2763
2453,06/21/21 05:00:01 PM,0.2668,0.2763
2454,06/21/21 05:30:01 PM,0.2668,0.2763
2455,06/21/21 06:00:01 PM,0.2661,0.2763
2456,06/21/21 06:30:01 PM,0.2661,0.2763
2457,06/21/21 07:00:01 PM,0.2661,0.2763
2458,06/21/21 07:30:01 PM,0.2661,0.2763
2459,06/21/21 08:00:01 PM,0.2661,0.2763
2460,06/21/21 08:30:01 PM,0.2661,0.2756
2461,06/21/21 09:00:01 PM,0.2661,0.2756
2462,06/21/21 09:30:01 PM,0.2661,0.2763
2463,06/21/21 10:00:01 PM,0.2661,0.2763
2464,06/21/21 10:30:01 PM,0.2654,0.2756
2465,06/21/21 11:00:01 PM,0.2661,0.2756
2466,06/21/21 11:30:01 PM,0.2661,0.2756
2467,06/22/21 12:00:01 AM,0.2654,0.2748
2468,06/22/21 12:30:01 AM,0.2661,0.2748
2469,06/22/21 01:00:01 AM,0.2661,0.2748
2470,06/22/21 01:30:01 AM,0.2654,0.2748
2471,06/22/21 02:00:01 AM,0.2661,0.2748
2472,06/22/21 02:30:01 AM,0.2661,0.2741
2473,06/22/21 03:00:01 AM,0.2661,0.2748
2474,06/22/21 03:30:01 AM,0.2661,0.2748
2475,06/22/21 04:00:01 AM,0.2661,0.2741
2476,06/22/21 04:30:01 AM,0.2661,0.2748
2477,06/22/21 05:00:01 AM,0.2661,0.2748
2478,06/22/21 05:30:01 AM,0.2661,0.2748
2479,06/22/21 06:00:01 AM,0.2654,0.2741
2480,06/22/21 06:30:01 AM,0.2661,0.2741
2481,06/22/21 07:00:01 AM,0.2661,0.2741
2482,06/22/21 07:30:01 AM,0.2661,0.2748
2483,06/22/21 08:00:01 AM,0.2661,0.2748
2484,06/22/21 08:30:01 AM,0.2661,0.2741
2485,06/22/21 09:00:01 AM,0.2661,0.2748
2486,06/22/21 09:30:01 AM,0.2661,0.2741
