"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
235,09/09/19 11:00:01 AM,0.2182,0.1797,0.0896
236,09/09/19 11:30:01 AM,0.2182,0.1797,0.0902
237,09/09/19 12:00:01 PM,0.2182,0.1793,0.0902
238,09/09/19 12:30:01 PM,0.2182,0.1797,0.0908
239,09/09/19 01:00:01 PM,0.2182,0.1797,0.0914
240,09/09/19 01:30:01 PM,0.2182,0.1797,0.0914
241,09/09/19 02:00:01 PM,0.2182,0.1797,0.0920
242,09/09/19 02:30:01 PM,0.2182,0.1793,0.0926
243,09/09/19 03:00:01 PM,0.2182,0.1797,0.0932
244,09/09/19 03:30:01 PM,0.2182,0.1797,0.0932
245,09/09/19 04:00:01 PM,0.2177,0.1797,0.0937
246,09/09/19 04:30:01 PM,0.2177,0.1797,0.0943
247,09/09/19 05:00:01 PM,0.2177,0.1797,0.0943
248,09/09/19 05:30:01 PM,0.2177,0.1797,0.0943
249,09/09/19 06:00:01 PM,0.2177,0.1793,0.0943
250,09/09/19 06:30:01 PM,0.2177,0.1797,0.0943
251,09/09/19 07:00:01 PM,0.2174,0.1797,0.0943
252,09/09/19 07:30:01 PM,0.2177,0.1797,0.0937
253,09/09/19 08:00:01 PM,0.2177,0.1797,0.0937
254,09/09/19 08:30:01 PM,0.2174,0.1797,0.0932
255,09/09/19 09:00:01 PM,0.2174,0.1797,0.0926
256,09/09/19 09:30:01 PM,0.2174,0.1797,0.0926
257,09/09/19 10:00:01 PM,0.2174,0.1797,0.0920
258,09/09/19 10:30:01 PM,0.2174,0.1797,0.0914
259,09/09/19 11:00:01 PM,0.2177,0.1797,0.0914
260,09/09/19 11:30:01 PM,0.2177,0.1797,0.0908
261,09/10/19 12:00:01 AM,0.2177,0.1797,0.0908
262,09/10/19 12:30:01 AM,0.2177,0.1797,0.0902
263,09/10/19 01:00:01 AM,0.2177,0.1797,0.0902
264,09/10/19 01:30:01 AM,0.2177,0.1797,0.0896
265,09/10/19 02:00:01 AM,0.2177,0.1797,0.0896
266,09/10/19 02:30:01 AM,0.2177,0.1797,0.0896
267,09/10/19 03:00:01 AM,0.2177,0.1797,0.0893
268,09/10/19 03:30:01 AM,0.2177,0.1793,0.0893
269,09/10/19 04:00:01 AM,0.2177,0.1797,0.0893
270,09/10/19 04:30:01 AM,0.2177,0.1797,0.0893
271,09/10/19 05:00:01 AM,0.2177,0.1797,0.0893
272,09/10/19 05:30:01 AM,0.2177,0.1793,0.0893
273,09/10/19 06:00:01 AM,0.2177,0.1797,0.0893
274,09/10/19 06:30:01 AM,0.2177,0.1793,0.0893
275,09/10/19 07:00:01 AM,0.2177,0.1797,0.0893
276,09/10/19 07:30:01 AM,0.2177,0.1797,0.0893
277,09/10/19 08:00:01 AM,0.2177,0.1789,0.0893
278,09/10/19 08:30:01 AM,0.2182,0.1797,0.0893
279,09/10/19 09:00:01 AM,0.2182,0.1797,0.0893
