"Plot Title: RCSM3_temp"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
360,12/15/21 10:30:01 PM,0.3422,0.2676
361,12/15/21 11:00:01 PM,0.3422,0.2676
362,12/15/21 11:30:01 PM,0.3418,0.2676
363,12/16/21 12:00:01 AM,0.3422,0.2676
364,12/16/21 12:30:01 AM,0.3422,0.2676
365,12/16/21 01:00:01 AM,0.3418,0.2676
366,12/16/21 01:30:01 AM,0.3418,0.2676
367,12/16/21 02:00:01 AM,0.3418,0.2676
368,12/16/21 02:30:01 AM,0.3418,0.2676
369,12/16/21 03:00:01 AM,0.3418,0.2676
370,12/16/21 03:30:01 AM,0.3418,0.2676
371,12/16/21 04:00:01 AM,0.3418,0.2676
372,12/16/21 04:30:01 AM,0.3418,0.2676
373,12/16/21 05:00:01 AM,0.3412,0.2676
374,12/16/21 05:30:01 AM,0.3418,0.2676
375,12/16/21 06:00:01 AM,0.3418,0.2676
376,12/16/21 06:30:01 AM,0.3418,0.2676
377,12/16/21 07:00:01 AM,0.3418,0.2676
378,12/16/21 07:30:01 AM,0.3418,0.2676
379,12/16/21 08:00:01 AM,0.3412,0.2676
380,12/16/21 08:30:01 AM,0.3418,0.2676
381,12/16/21 09:00:01 AM,0.3418,0.2676
382,12/16/21 09:30:01 AM,0.3418,0.2676
383,12/16/21 10:00:01 AM,0.3418,0.2676
384,12/16/21 10:30:01 AM,0.3418,0.2676
385,12/16/21 11:00:01 AM,0.3418,0.2683
386,12/16/21 11:30:01 AM,0.3418,0.2676
387,12/16/21 12:00:01 PM,0.3418,0.2676
388,12/16/21 12:30:01 PM,0.3418,0.2683
389,12/16/21 01:00:01 PM,0.3418,0.2676
390,12/16/21 01:30:01 PM,0.3418,0.2676
391,12/16/21 02:00:01 PM,0.3418,0.2676
392,12/16/21 02:30:01 PM,0.3418,0.2676
393,12/16/21 03:00:01 PM,0.3418,0.2683
394,12/16/21 03:30:01 PM,0.3418,0.2676
395,12/16/21 04:00:01 PM,0.3418,0.2683
396,12/16/21 04:30:01 PM,0.3418,0.2676
397,12/16/21 05:00:01 PM,0.3418,0.2683
398,12/16/21 05:30:01 PM,0.3418,0.2683
399,12/16/21 06:00:01 PM,0.3418,0.2683
400,12/16/21 06:30:01 PM,0.3418,0.2683
401,12/16/21 07:00:01 PM,0.3418,0.2683
402,12/16/21 07:30:01 PM,0.3418,0.2683
403,12/16/21 08:00:01 PM,0.3418,0.2683
404,12/16/21 08:30:01 PM,0.3418,0.2676
405,12/16/21 09:00:01 PM,0.3418,0.2683
406,12/16/21 09:30:01 PM,0.3418,0.2683
407,12/16/21 10:00:01 PM,0.3418,0.2683
408,12/16/21 10:30:01 PM,0.3418,0.2683
409,12/16/21 11:00:01 PM,0.3418,0.2683
410,12/16/21 11:30:01 PM,0.3418,0.2676
411,12/17/21 12:00:01 AM,0.3418,0.2676
412,12/17/21 12:30:01 AM,0.3418,0.2683
413,12/17/21 01:00:01 AM,0.3418,0.2683
414,12/17/21 01:30:01 AM,0.3418,0.2676
415,12/17/21 02:00:01 AM,0.3418,0.2676
416,12/17/21 02:30:01 AM,0.3418,0.2676
417,12/17/21 03:00:01 AM,0.3418,0.2676
418,12/17/21 03:30:01 AM,0.3418,0.2676
419,12/17/21 04:00:01 AM,0.3418,0.2683
420,12/17/21 04:30:01 AM,0.3418,0.2676
421,12/17/21 05:00:01 AM,0.3418,0.2676
422,12/17/21 05:30:01 AM,0.3418,0.2676
423,12/17/21 06:00:01 AM,0.3418,0.2676
424,12/17/21 06:30:01 AM,0.3418,0.2683
425,12/17/21 07:00:01 AM,0.3418,0.2676
426,12/17/21 07:30:01 AM,0.3418,0.2683
427,12/17/21 08:00:01 AM,0.3418,0.2676
428,12/17/21 08:30:01 AM,0.3418,0.2676
429,12/17/21 09:00:01 AM,0.3418,0.2683
430,12/17/21 09:30:01 AM,0.3418,0.2683
431,12/17/21 10:00:01 AM,0.3418,0.2683
432,12/17/21 10:30:01 AM,0.3418,0.2683
433,12/17/21 11:00:01 AM,0.3418,0.2683
434,12/17/21 11:30:01 AM,0.3418,0.2683
435,12/17/21 12:00:01 PM,0.3418,0.2683
436,12/17/21 12:30:01 PM,0.3418,0.2683
437,12/17/21 01:00:01 PM,0.3418,0.2676
438,12/17/21 01:30:01 PM,0.3418,0.2683
439,12/17/21 02:00:01 PM,0.3418,0.2683
440,12/17/21 02:30:01 PM,0.3418,0.2683
441,12/17/21 03:00:01 PM,0.3418,0.2683
