"Plot Title: RCSM3_temp"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
472,09/19/21 09:30:01 AM,0.1954,0.1884
473,09/19/21 10:00:01 AM,0.1954,0.1884
474,09/19/21 10:30:01 AM,0.1954,0.1884
475,09/19/21 11:00:01 AM,0.1954,0.1891
476,09/19/21 11:30:01 AM,0.1954,0.1884
477,09/19/21 12:00:01 PM,0.1954,0.1884
478,09/19/21 12:30:01 PM,0.1958,0.1891
479,09/19/21 01:00:01 PM,0.1958,0.1884
480,09/19/21 01:30:01 PM,0.1958,0.1884
481,09/19/21 02:00:01 PM,0.1958,0.1884
482,09/19/21 02:30:01 PM,0.1948,0.1884
483,09/19/21 03:00:01 PM,0.1958,0.1884
484,09/19/21 03:30:01 PM,0.1958,0.1884
485,09/19/21 04:00:01 PM,0.1958,0.1884
486,09/19/21 04:30:01 PM,0.1958,0.1884
487,09/19/21 05:00:01 PM,0.1954,0.1884
488,09/19/21 05:30:01 PM,0.1954,0.1884
489,09/19/21 06:00:01 PM,0.1948,0.1884
490,09/19/21 06:30:01 PM,0.1958,0.1884
