,,1-1 sm,,4-1 SM,6-2 SM,9-2 SM,,9-3 SM,1-1 SM,9-3 SM
#,DateTime,VWC_30cm_MM1SM,VWC_10cm_MM1SM,VWC_30cm_MMSM3,VWC_30cm_MMSM4,VWC_30cm_MMSM9-2,VWC_10cm_MMSM5,VWC_30cm_MMSM5,VWC_1m_MM1SM,VWC_1m_MMSM5
603,5/8/2019 0:00,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
604,5/8/2019 0:30,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
605,5/8/2019 1:00,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
606,5/8/2019 1:30,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
607,5/8/2019 2:00,0.5074,,,0.4768,0.27754,,0.4826,0.5051,0.5145
608,5/8/2019 2:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5145
609,5/8/2019 3:00,0.5074,,,0.4768,0.27754,,0.4826,0.5066,0.5145
610,5/8/2019 3:30,0.5074,,,0.4768,0.27754,,0.4833,0.5059,0.5145
611,5/8/2019 4:00,0.5074,,,0.4768,0.27754,,0.4833,0.5059,0.5145
612,5/8/2019 4:30,0.5074,,,0.4768,0.27754,,0.4817,0.5059,0.5145
613,5/8/2019 5:00,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
614,5/8/2019 5:30,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
615,5/8/2019 6:00,0.5074,,,0.4768,0.27754,,0.4826,0.5066,0.5145
616,5/8/2019 6:30,0.5074,,,0.4768,0.27754,,0.4833,0.5059,0.5145
617,5/8/2019 7:00,0.5074,,,0.4768,0.27754,,0.4833,0.5051,0.5145
618,5/8/2019 7:30,0.5074,,,0.4768,0.27754,,0.4833,0.5059,0.5145
619,5/8/2019 8:00,0.5074,,,0.4768,0.27754,,0.4833,0.5059,0.5145
620,5/8/2019 8:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
621,5/8/2019 9:00,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
622,5/8/2019 9:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
623,5/8/2019 10:00,0.5074,,,0.4768,0.27754,,0.4833,0.5074,0.5153
624,5/8/2019 10:30,0.5074,,,0.4768,0.27754,,0.4833,0.5074,0.5153
625,5/8/2019 11:00,0.5074,,,0.4768,0.27754,,0.4826,0.5074,0.5145
626,5/8/2019 11:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
627,5/8/2019 12:00,0.5081,,,0.4768,0.27754,,0.4833,0.5066,0.5153
628,5/8/2019 12:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5145
629,5/8/2019 13:00,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
630,5/8/2019 13:30,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
631,5/8/2019 14:00,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
632,5/8/2019 14:30,0.5074,,,0.4768,0.27754,,0.4826,0.5074,0.5153
633,5/8/2019 15:00,0.5074,,,0.4768,0.27754,,0.4833,0.5074,0.5153
634,5/8/2019 15:30,0.5081,,,0.4768,0.27754,,0.4833,0.5074,0.5145
635,5/8/2019 16:00,0.5081,,,0.4768,0.27754,,0.4833,0.5066,0.5145
636,5/8/2019 16:30,0.5081,,,0.4768,0.27754,,0.4833,0.5074,0.5153
637,5/8/2019 17:00,0.5074,,,0.4768,0.27754,,0.4833,0.5066,0.5153
638,5/8/2019 17:30,0.5081,,,0.4768,0.27754,,0.4826,0.5074,0.5153
639,5/8/2019 18:00,0.5081,,,0.4768,0.27754,,0.4833,0.5074,0.5153
640,5/8/2019 18:30,0.5074,,,0.4768,0.27754,,0.4833,0.5074,0.5153
641,5/8/2019 19:00,0.5081,,,0.4768,0.27754,,0.4833,0.5074,0.5153
642,5/8/2019 19:30,0.5081,,,0.4768,0.27754,,0.4833,0.5081,0.5153
643,5/8/2019 20:00,0.5074,,,0.4768,0.27754,,0.4833,0.5091,0.5153
644,5/8/2019 20:30,0.5074,,,0.4768,0.27754,,0.4833,0.5091,0.5145
645,5/8/2019 21:00,0.5074,,,0.4768,0.27754,,0.4833,0.5091,0.5145
646,5/8/2019 21:30,0.5074,,,0.4768,0.27754,,0.4833,0.5081,0.5145
647,5/8/2019 22:00,0.5074,,,0.4768,0.27754,,0.4833,0.5091,0.5145
648,5/8/2019 22:30,0.5081,,,0.4768,0.27754,,0.4833,0.5091,0.5145
649,5/8/2019 23:00,0.5074,,,0.4768,0.27754,,0.4826,0.5081,0.5145
650,5/8/2019 23:30,0.5074,,,0.4768,0.27754,,0.4833,0.5091,0.5145
651,5/9/2019 0:00,0.5074,,,0.4768,0.27754,,0.4833,0.5081,0.5145
652,5/9/2019 0:30,0.5074,,,0.4768,0.27754,,0.4833,0.5081,0.5145
653,5/9/2019 1:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
654,5/9/2019 1:30,0.5074,,,0.476,0.27754,,0.4833,0.5074,0.5145
655,5/9/2019 2:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
656,5/9/2019 2:30,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
657,5/9/2019 3:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
658,5/9/2019 3:30,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
659,5/9/2019 4:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
660,5/9/2019 4:30,0.5074,,,0.476,0.27754,,0.4826,0.5074,0.5145
661,5/9/2019 5:00,0.5074,,,0.476,0.27754,,0.4826,0.5081,0.5145
662,5/9/2019 5:30,0.5074,,,0.476,0.27754,,0.4833,0.5074,0.5145
663,5/9/2019 6:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
664,5/9/2019 6:30,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
665,5/9/2019 7:00,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5145
666,5/9/2019 7:30,0.5074,,,0.476,0.27754,,0.4833,0.5074,0.5145
667,5/9/2019 8:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5145
668,5/9/2019 8:30,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5153
669,5/9/2019 9:00,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
670,5/9/2019 9:30,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
671,5/9/2019 10:00,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
672,5/9/2019 10:30,0.5074,,,0.4753,0.27754,,0.4826,0.5081,0.5153
673,5/9/2019 11:00,0.5081,,,0.4753,0.27754,,0.4833,0.5081,0.5153
674,5/9/2019 11:30,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
675,5/9/2019 12:00,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5153
676,5/9/2019 12:30,0.5074,,,0.476,0.27754,,0.4833,0.5081,0.5153
677,5/9/2019 13:00,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
678,5/9/2019 13:30,0.5074,,,0.4753,0.27754,,0.4826,0.5081,0.5153
679,5/9/2019 14:00,0.5081,,,0.4753,0.27754,,0.4833,0.5081,0.5153
680,5/9/2019 14:30,0.5074,,,0.4753,0.27754,,0.4826,0.5081,0.5153
681,5/9/2019 15:00,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
682,5/9/2019 15:30,0.5081,,,0.4753,0.27754,,0.4826,0.5081,0.5153
683,5/9/2019 16:00,0.5074,,,0.4753,0.27754,,0.4833,0.5081,0.5153
684,5/9/2019 16:30,0.5081,,,0.4753,0.27754,,0.4833,0.5074,0.5153
685,5/9/2019 17:00,0.5081,,,0.4753,0.27754,,0.4826,0.5074,0.5153
686,5/9/2019 17:30,0.5081,,,0.4753,0.27754,,0.4833,0.5074,0.5153
687,5/9/2019 18:00,0.5081,,,0.4753,0.27754,,0.4833,0.5074,0.5153
688,5/9/2019 18:30,0.5081,,,0.4753,0.27754,,0.4833,0.5074,0.5153
689,5/9/2019 19:00,0.5074,,,0.4753,0.27754,,0.4826,0.5074,0.5153
690,5/9/2019 19:30,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5153
691,5/9/2019 20:00,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5145
692,5/9/2019 20:30,0.5074,,,0.4753,0.27754,,0.4826,0.5074,0.5145
693,5/9/2019 21:00,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5145
694,5/9/2019 21:30,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5145
695,5/9/2019 22:00,0.5074,,,0.4753,0.27754,,0.4833,0.5074,0.5145
696,5/9/2019 22:30,0.5074,,,0.4753,0.27754,,0.4826,0.5074,0.5145
