Date,VWC_10cm_CM1SM,VWC_10cm_CM2SM,VWC_10cm_CMSM3,VWC_10cm_CMSM4,VWC_30cm_CM1SM,VWC_30cm_CM2SM,VWC_30cm_CMSM3,VWC_30cm_CMSM4,VWC_1m_CM1SM,VWC_1m_CM2SM,VWC_1m_CMSM3,VWC_1m_CMSM4
2019-07-14 23:00:00,0.3526,NA,NA,0.2363,0.3758,NA,NA,0.2901,-0.1755,NA,NA,0.2773
2019-07-14 23:30:00,0.3526,NA,NA,0.2358,0.3751,NA,NA,0.2901,-0.1755,NA,NA,0.277
2019-07-15 00:00:00,0.3531,NA,NA,0.2358,0.3758,NA,NA,0.2901,-0.1755,NA,NA,0.277
2019-07-15 00:30:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2898,-0.1778,NA,NA,0.277
2019-07-15 01:00:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2898,-0.1755,NA,NA,0.277
2019-07-15 01:30:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2898,-0.1778,NA,NA,0.2773
2019-07-15 02:00:00,0.3526,NA,NA,0.2351,0.3751,NA,NA,0.2901,-0.1778,NA,NA,0.2773
2019-07-15 02:30:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2901,-0.1778,NA,NA,0.2773
2019-07-15 03:00:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2901,-0.1778,NA,NA,0.277
2019-07-15 03:30:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2898,-0.1755,NA,NA,0.277
2019-07-15 04:00:00,0.3526,NA,NA,0.2355,0.3751,NA,NA,0.2898,-0.1755,NA,NA,0.277
2019-07-15 04:30:00,0.3526,NA,NA,0.2355,0.3758,NA,NA,0.2898,-0.1743,NA,NA,0.277
2019-07-15 05:00:00,0.3531,NA,NA,0.2358,0.3751,NA,NA,0.2898,-0.1743,NA,NA,0.277
2019-07-15 05:30:00,0.3526,NA,NA,0.2358,0.3746,NA,NA,0.2895,-0.1743,NA,NA,0.277
2019-07-15 06:00:00,0.3526,NA,NA,0.2363,0.3751,NA,NA,0.289,-0.1731,NA,NA,0.277
2019-07-15 06:30:00,0.3526,NA,NA,0.2363,0.3746,NA,NA,0.2895,-0.1731,NA,NA,0.277
2019-07-15 07:00:00,0.3526,NA,NA,0.2363,0.3746,NA,NA,0.2895,-0.1708,NA,NA,0.277
2019-07-15 07:30:00,0.3526,NA,NA,0.2367,0.3746,NA,NA,0.289,-0.1708,NA,NA,0.277
2019-07-15 08:00:00,0.3531,NA,NA,0.2371,0.3746,NA,NA,0.2895,-0.1685,NA,NA,0.277
2019-07-15 08:30:00,0.3537,NA,NA,0.2371,0.3746,NA,NA,0.2895,-0.1685,NA,NA,0.2773
2019-07-15 09:00:00,0.3537,NA,NA,0.2371,0.374,NA,NA,0.2895,-0.1639,NA,NA,0.2766
2019-07-15 09:30:00,0.3531,NA,NA,0.2374,0.3746,NA,NA,0.2895,-0.1662,NA,NA,0.277
2019-07-15 10:00:00,0.3531,NA,NA,0.2374,0.3746,NA,NA,0.2895,-0.1594,NA,NA,0.277
2019-07-15 10:30:00,0.3531,NA,NA,0.2379,0.3746,NA,NA,0.2898,-0.1549,NA,NA,0.277
2019-07-15 11:00:00,0.3526,NA,NA,0.2374,0.374,NA,NA,0.2895,-0.1549,NA,NA,0.2773
2019-07-15 11:30:00,0.3526,NA,NA,0.2374,0.3746,NA,NA,0.2895,-0.1528,NA,NA,0.2766
2019-07-15 12:00:00,0.3516,NA,NA,0.2371,0.3746,NA,NA,0.2895,-0.1495,NA,NA,0.277
2019-07-15 12:30:00,0.3511,NA,NA,0.2367,0.3746,NA,NA,0.289,-0.1538,NA,NA,0.277
2019-07-15 13:00:00,0.3506,NA,NA,0.2367,0.3746,NA,NA,0.2895,-0.1538,NA,NA,0.277
2019-07-15 13:30:00,0.3506,NA,NA,0.2363,0.3746,NA,NA,0.2895,-0.1538,NA,NA,0.277
2019-07-15 14:00:00,0.35,NA,NA,0.2363,0.3746,NA,NA,0.2895,-0.1538,NA,NA,0.2766
2019-07-15 14:30:00,0.3496,NA,NA,0.2358,0.3746,NA,NA,0.289,-0.1549,NA,NA,0.2766
2019-07-15 15:00:00,0.349,NA,NA,0.2358,0.374,NA,NA,0.2895,-0.1561,NA,NA,0.2766
2019-07-15 15:30:00,0.3481,NA,NA,0.2358,0.374,NA,NA,0.289,-0.1561,NA,NA,0.2766
2019-07-15 16:00:00,0.3481,NA,NA,0.2358,0.374,NA,NA,0.289,-0.1594,NA,NA,0.277
2019-07-15 16:30:00,0.3481,NA,NA,0.2358,0.3734,NA,NA,0.2895,-0.1605,NA,NA,0.2766
2019-07-15 17:00:00,0.3476,NA,NA,0.2358,0.3734,NA,NA,0.2895,-0.1605,NA,NA,0.277
2019-07-15 17:30:00,0.3476,NA,NA,0.2363,0.3734,NA,NA,0.2895,-0.1628,NA,NA,0.2766
2019-07-15 18:00:00,0.3476,NA,NA,0.2363,0.3734,NA,NA,0.2895,-0.1639,NA,NA,0.2766
2019-07-15 18:30:00,0.3471,NA,NA,0.2358,0.3734,NA,NA,0.2895,-0.1685,NA,NA,0.2766
2019-07-15 19:00:00,0.3471,NA,NA,0.2355,0.3729,NA,NA,0.289,-0.1696,NA,NA,0.2766
2019-07-15 19:30:00,0.3471,NA,NA,0.2355,0.3722,NA,NA,0.289,-0.1708,NA,NA,0.2766
2019-07-15 20:00:00,0.3466,NA,NA,0.2355,0.3729,NA,NA,0.2895,-0.1708,NA,NA,0.2766
2019-07-15 20:30:00,0.3466,NA,NA,0.2355,0.3722,NA,NA,0.2895,-0.1731,NA,NA,0.2766
2019-07-15 21:00:00,0.3471,NA,NA,0.2351,0.3729,NA,NA,0.289,-0.1743,NA,NA,0.2763
2019-07-15 21:30:00,0.3466,NA,NA,0.2355,0.3722,NA,NA,0.289,-0.1755,NA,NA,0.2763
2019-07-15 22:00:00,0.3471,NA,NA,0.2351,0.3729,NA,NA,0.289,-0.1778,NA,NA,0.2763
2019-07-15 22:30:00,0.3466,NA,NA,0.2347,0.3722,NA,NA,0.2895,-0.1778,NA,NA,0.2763
2019-07-15 23:00:00,0.3466,NA,NA,0.2347,0.3722,NA,NA,0.289,-0.1778,NA,NA,0.2759
2019-07-15 23:30:00,0.3466,NA,NA,0.2344,0.3722,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 00:00:00,0.3466,NA,NA,0.2344,0.3722,NA,NA,0.2895,-0.179,NA,NA,0.2759
2019-07-16 00:30:00,0.3466,NA,NA,0.2339,0.3722,NA,NA,0.289,-0.179,NA,NA,0.2763
2019-07-16 01:00:00,0.3466,NA,NA,0.2339,0.3722,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 01:30:00,0.3461,NA,NA,0.2339,0.3716,NA,NA,0.289,-0.1802,NA,NA,0.2763
2019-07-16 02:00:00,0.3461,NA,NA,0.2339,0.3716,NA,NA,0.289,-0.1802,NA,NA,0.2759
2019-07-16 02:30:00,0.3461,NA,NA,0.2339,0.3716,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 03:00:00,0.3461,NA,NA,0.2335,0.3716,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 03:30:00,0.3466,NA,NA,0.2339,0.3716,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 04:00:00,0.3466,NA,NA,0.2339,0.3711,NA,NA,0.2895,-0.179,NA,NA,0.2763
2019-07-16 04:30:00,0.3466,NA,NA,0.2344,0.3716,NA,NA,0.2895,-0.179,NA,NA,0.2759
2019-07-16 05:00:00,0.3471,NA,NA,0.2347,0.3722,NA,NA,0.2895,-0.1778,NA,NA,0.2759
2019-07-16 05:30:00,0.3466,NA,NA,0.2344,0.3716,NA,NA,0.2895,-0.1778,NA,NA,0.2763
2019-07-16 06:00:00,0.3466,NA,NA,0.2347,0.3716,NA,NA,0.2895,-0.1755,NA,NA,0.2759
2019-07-16 06:30:00,0.3471,NA,NA,0.2347,0.3716,NA,NA,0.2895,-0.1743,NA,NA,0.2759
2019-07-16 07:00:00,0.3471,NA,NA,0.2347,0.3716,NA,NA,0.2895,-0.1731,NA,NA,0.2759
2019-07-16 07:30:00,0.3471,NA,NA,0.2351,0.3716,NA,NA,0.2895,-0.1719,NA,NA,0.2759
2019-07-16 08:00:00,0.3466,NA,NA,0.2355,0.3716,NA,NA,0.2895,-0.1708,NA,NA,0.2759
2019-07-16 08:30:00,0.3466,NA,NA,0.2355,0.3711,NA,NA,0.2895,-0.1708,NA,NA,0.2763
2019-07-16 09:00:00,0.3471,NA,NA,0.2355,0.3716,NA,NA,0.2898,-0.165,NA,NA,0.2763
2019-07-16 09:30:00,0.3471,NA,NA,0.2355,0.3716,NA,NA,0.2898,-0.1685,NA,NA,0.2759
2019-07-16 10:00:00,0.3471,NA,NA,0.2355,0.3716,NA,NA,0.2895,-0.1639,NA,NA,0.2763
2019-07-16 10:30:00,0.3471,NA,NA,0.2355,0.3716,NA,NA,0.289,-0.1572,NA,NA,0.2759
2019-07-16 11:00:00,0.3466,NA,NA,0.2358,0.3716,NA,NA,0.2895,-0.1572,NA,NA,0.2759
2019-07-16 11:30:00,0.3461,NA,NA,0.2355,0.3711,NA,NA,0.289,-0.1549,NA,NA,0.2763
2019-07-16 12:00:00,0.3457,NA,NA,0.2355,0.3705,NA,NA,0.2895,-0.1549,NA,NA,0.2763
2019-07-16 12:30:00,0.3451,NA,NA,0.2351,0.3711,NA,NA,0.289,-0.1549,NA,NA,0.2763
2019-07-16 13:00:00,0.3447,NA,NA,0.2347,0.3705,NA,NA,0.289,-0.1594,NA,NA,0.2763
2019-07-16 13:30:00,0.3441,NA,NA,0.2344,0.3711,NA,NA,0.289,-0.1594,NA,NA,0.2759
2019-07-16 14:00:00,0.3437,NA,NA,0.2344,0.3711,NA,NA,0.289,-0.1572,NA,NA,0.2763
2019-07-16 14:30:00,0.3427,NA,NA,0.2344,0.3705,NA,NA,0.289,-0.1561,NA,NA,0.2759
2019-07-16 15:00:00,0.3427,NA,NA,0.2344,0.3705,NA,NA,0.289,-0.1594,NA,NA,0.2759
2019-07-16 15:30:00,0.3427,NA,NA,0.2339,0.3705,NA,NA,0.289,-0.1605,NA,NA,0.2763
2019-07-16 16:00:00,0.3422,NA,NA,0.2339,0.3699,NA,NA,0.289,-0.1616,NA,NA,0.2759
2019-07-16 16:30:00,0.3418,NA,NA,0.2339,0.3705,NA,NA,0.289,-0.1616,NA,NA,0.2759
2019-07-16 17:00:00,0.3418,NA,NA,0.2344,0.3705,NA,NA,0.289,-0.1628,NA,NA,0.2759
2019-07-16 17:30:00,0.3418,NA,NA,0.2339,0.3705,NA,NA,0.289,-0.1628,NA,NA,0.2759
2019-07-16 18:00:00,0.3418,NA,NA,0.2339,0.3699,NA,NA,0.289,-0.1662,NA,NA,0.2759
2019-07-16 18:30:00,0.3412,NA,NA,0.2344,0.3699,NA,NA,0.289,-0.1685,NA,NA,0.2759
2019-07-16 19:00:00,0.3412,NA,NA,0.2335,0.3694,NA,NA,0.289,-0.1708,NA,NA,0.2756
2019-07-16 19:30:00,0.3412,NA,NA,0.2335,0.3699,NA,NA,0.289,-0.1719,NA,NA,0.2759
2019-07-16 20:00:00,0.3412,NA,NA,0.2335,0.3694,NA,NA,0.289,-0.1731,NA,NA,0.2759
2019-07-16 20:30:00,0.3408,NA,NA,0.2335,0.3688,NA,NA,0.2887,-0.1743,NA,NA,0.2756
2019-07-16 21:00:00,0.3412,NA,NA,0.233,0.3688,NA,NA,0.2887,-0.1778,NA,NA,0.2756
2019-07-16 21:30:00,0.3408,NA,NA,0.233,0.3694,NA,NA,0.2887,-0.1778,NA,NA,0.2759
2019-07-16 22:00:00,0.3408,NA,NA,0.2327,0.3694,NA,NA,0.289,-0.1778,NA,NA,0.2756
2019-07-16 22:30:00,0.3408,NA,NA,0.2327,0.3694,NA,NA,0.289,-0.179,NA,NA,0.2756
2019-07-16 23:00:00,0.3408,NA,NA,0.2323,0.3688,NA,NA,0.289,-0.179,NA,NA,0.2756
2019-07-16 23:30:00,0.3412,NA,NA,0.2323,0.3694,NA,NA,0.289,-0.1802,NA,NA,0.2756
2019-07-17 00:00:00,0.3412,NA,NA,0.2318,0.3694,NA,NA,0.289,-0.1802,NA,NA,0.2756
2019-07-17 00:30:00,0.3408,NA,NA,0.2318,0.3688,NA,NA,0.289,-0.1802,NA,NA,0.2756
2019-07-17 01:00:00,0.3408,NA,NA,0.2318,0.3694,NA,NA,0.2895,-0.1802,NA,NA,0.2756
2019-07-17 01:30:00,0.3403,NA,NA,0.2318,0.3688,NA,NA,0.289,-0.1802,NA,NA,0.2753
2019-07-17 02:00:00,0.3408,NA,NA,0.2318,0.3683,NA,NA,0.2895,-0.1802,NA,NA,0.2756
2019-07-17 02:30:00,0.3403,NA,NA,0.2318,0.3688,NA,NA,0.289,-0.1802,NA,NA,0.2756
2019-07-17 03:00:00,0.3408,NA,NA,0.2315,0.3688,NA,NA,0.2895,-0.1802,NA,NA,0.2756
2019-07-17 03:30:00,0.3403,NA,NA,0.2315,0.3688,NA,NA,0.289,-0.179,NA,NA,0.2756
2019-07-17 04:00:00,0.3403,NA,NA,0.2315,0.3688,NA,NA,0.289,-0.1802,NA,NA,0.2753
2019-07-17 04:30:00,0.3408,NA,NA,0.2318,0.3688,NA,NA,0.2895,-0.179,NA,NA,0.2756
2019-07-17 05:00:00,0.3403,NA,NA,0.2318,0.3688,NA,NA,0.2895,-0.1778,NA,NA,0.2753
2019-07-17 05:30:00,0.3408,NA,NA,0.2323,0.3688,NA,NA,0.289,-0.1755,NA,NA,0.2756
2019-07-17 06:00:00,0.3408,NA,NA,0.2327,0.3683,NA,NA,0.289,-0.1743,NA,NA,0.2753
2019-07-17 06:30:00,0.3408,NA,NA,0.2327,0.3688,NA,NA,0.289,-0.1719,NA,NA,0.2753
2019-07-17 07:00:00,0.3408,NA,NA,0.2327,0.3688,NA,NA,0.289,-0.1719,NA,NA,0.2753
2019-07-17 07:30:00,0.3408,NA,NA,0.233,0.3683,NA,NA,0.289,-0.1719,NA,NA,0.2753
2019-07-17 08:00:00,0.3412,NA,NA,0.233,0.3688,NA,NA,0.289,-0.1696,NA,NA,0.2753
2019-07-17 08:30:00,0.3412,NA,NA,0.233,0.3683,NA,NA,0.2895,-0.1662,NA,NA,0.2753
2019-07-17 09:00:00,0.3412,NA,NA,0.233,0.3683,NA,NA,0.289,-0.1696,NA,NA,0.2756
2019-07-17 09:30:00,0.3412,NA,NA,0.2335,0.3688,NA,NA,0.2895,-0.1719,NA,NA,0.2756
2019-07-17 10:00:00,0.3412,NA,NA,0.2335,0.3688,NA,NA,0.2895,-0.1639,NA,NA,0.2756
2019-07-17 10:30:00,0.3408,NA,NA,0.2335,0.3683,NA,NA,0.2895,-0.1616,NA,NA,0.2756
2019-07-17 11:00:00,0.3403,NA,NA,0.2339,0.3677,NA,NA,0.289,-0.1594,NA,NA,0.2753
2019-07-17 11:30:00,0.3403,NA,NA,0.2335,0.3677,NA,NA,0.289,-0.1549,NA,NA,0.2756
2019-07-17 12:00:00,0.3393,NA,NA,0.233,0.3683,NA,NA,0.289,-0.1549,NA,NA,0.2756
2019-07-17 12:30:00,0.3389,NA,NA,0.233,0.3677,NA,NA,0.289,-0.1561,NA,NA,0.2753
2019-07-17 13:00:00,0.3384,NA,NA,0.233,0.3677,NA,NA,0.289,-0.1561,NA,NA,0.2756
2019-07-17 13:30:00,0.338,NA,NA,0.2327,0.3677,NA,NA,0.289,-0.1594,NA,NA,0.2756
2019-07-17 14:00:00,0.3371,NA,NA,0.2327,0.3671,NA,NA,0.289,-0.1594,NA,NA,0.2753
2019-07-17 14:30:00,0.3371,NA,NA,0.2327,0.3671,NA,NA,0.289,-0.1605,NA,NA,0.2753
2019-07-17 15:00:00,0.3367,NA,NA,0.2327,0.3671,NA,NA,0.289,-0.1605,NA,NA,0.2753
2019-07-17 15:30:00,0.3361,NA,NA,0.2323,0.3671,NA,NA,0.2887,-0.1616,NA,NA,0.2753
2019-07-17 16:00:00,0.3361,NA,NA,0.2327,0.3671,NA,NA,0.2887,-0.1616,NA,NA,0.2753
2019-07-17 16:30:00,0.3357,NA,NA,0.2327,0.3666,NA,NA,0.2887,-0.1616,NA,NA,0.2753
2019-07-17 17:00:00,0.3352,NA,NA,0.2327,0.3666,NA,NA,0.2887,-0.165,NA,NA,0.2753
2019-07-17 17:30:00,0.3348,NA,NA,0.2323,0.3666,NA,NA,0.2884,-0.1662,NA,NA,0.2753
2019-07-17 18:00:00,0.3348,NA,NA,0.2323,0.3666,NA,NA,0.2887,-0.1662,NA,NA,0.2753
2019-07-17 18:30:00,0.3348,NA,NA,0.2323,0.3666,NA,NA,0.2887,-0.1708,NA,NA,0.2753
2019-07-17 19:00:00,0.3343,NA,NA,0.2323,0.3666,NA,NA,0.2887,-0.1731,NA,NA,0.2749
2019-07-17 19:30:00,0.3348,NA,NA,0.2318,0.366,NA,NA,0.2887,-0.1743,NA,NA,0.2749
2019-07-17 20:00:00,0.3348,NA,NA,0.2327,0.366,NA,NA,0.2884,-0.1755,NA,NA,0.2749
2019-07-17 20:30:00,0.3343,NA,NA,0.2318,0.3655,NA,NA,0.2887,-0.1778,NA,NA,0.2749
2019-07-17 21:00:00,0.3343,NA,NA,0.2318,0.366,NA,NA,0.2887,-0.1778,NA,NA,0.2749
2019-07-17 21:30:00,0.3343,NA,NA,0.2311,0.366,NA,NA,0.2887,-0.1802,NA,NA,0.2749
2019-07-17 22:00:00,0.3343,NA,NA,0.2315,0.3655,NA,NA,0.2887,-0.1802,NA,NA,0.2749
2019-07-17 22:30:00,0.3343,NA,NA,0.2311,0.3655,NA,NA,0.2887,-0.1802,NA,NA,0.2749
2019-07-17 23:00:00,0.3343,NA,NA,0.2306,0.3655,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-17 23:30:00,0.3339,NA,NA,0.2306,0.3655,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 00:00:00,0.3343,NA,NA,0.2306,0.3655,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 00:30:00,0.3343,NA,NA,0.2306,0.3655,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 01:00:00,0.3343,NA,NA,0.2299,0.3655,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 01:30:00,0.3339,NA,NA,0.2299,0.3649,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 02:00:00,0.3339,NA,NA,0.2299,0.3649,NA,NA,0.2887,-0.1814,NA,NA,0.2749
2019-07-18 02:30:00,0.3339,NA,NA,0.2299,0.3649,NA,NA,0.289,-0.1802,NA,NA,0.2749
2019-07-18 03:00:00,0.3339,NA,NA,0.2294,0.3649,NA,NA,0.289,-0.1802,NA,NA,0.2746
2019-07-18 03:30:00,0.3339,NA,NA,0.2299,0.3649,NA,NA,0.289,-0.1778,NA,NA,0.2749
2019-07-18 04:00:00,0.3339,NA,NA,0.2299,0.3649,NA,NA,0.289,-0.1755,NA,NA,0.2749
2019-07-18 04:30:00,0.3339,NA,NA,0.2303,0.3649,NA,NA,0.2887,-0.179,NA,NA,0.2746
2019-07-18 05:00:00,0.3339,NA,NA,0.2299,0.3655,NA,NA,0.2887,-0.1778,NA,NA,0.2746
2019-07-18 05:30:00,0.3343,NA,NA,0.2303,0.3649,NA,NA,0.2884,-0.1778,NA,NA,0.2746
2019-07-18 06:00:00,0.3339,NA,NA,0.2306,0.3655,NA,NA,0.2887,-0.1778,NA,NA,0.2746
2019-07-18 06:30:00,0.3343,NA,NA,0.2303,0.3649,NA,NA,0.2887,-0.1755,NA,NA,0.2746
2019-07-18 07:00:00,0.3343,NA,NA,0.2306,0.3643,NA,NA,0.2884,-0.1755,NA,NA,0.2746
2019-07-18 07:30:00,0.3343,NA,NA,0.2311,0.3643,NA,NA,0.2887,-0.1743,NA,NA,0.2749
2019-07-18 08:00:00,0.3348,NA,NA,0.2311,0.3643,NA,NA,0.2887,-0.1743,NA,NA,0.2746
2019-07-18 08:30:00,0.3348,NA,NA,0.2311,0.3649,NA,NA,0.2884,-0.1685,NA,NA,0.2749
2019-07-18 09:00:00,0.3348,NA,NA,0.2315,0.3649,NA,NA,0.2884,-0.1708,NA,NA,0.2746
2019-07-18 09:30:00,0.3348,NA,NA,0.2315,0.3643,NA,NA,0.2884,-0.1731,NA,NA,0.2746
2019-07-18 10:00:00,0.3343,NA,NA,0.2315,0.3643,NA,NA,0.2884,-0.1662,NA,NA,0.2746
2019-07-18 10:30:00,0.3343,NA,NA,0.2318,0.3643,NA,NA,0.2887,-0.1639,NA,NA,0.2749
2019-07-18 11:00:00,0.3339,NA,NA,0.2315,0.3643,NA,NA,0.2884,-0.1616,NA,NA,0.2746
2019-07-18 11:30:00,0.3335,NA,NA,0.2315,0.3649,NA,NA,0.2884,-0.1594,NA,NA,0.2749
2019-07-18 12:00:00,0.3326,NA,NA,0.2311,0.3649,NA,NA,0.2884,-0.1594,NA,NA,0.2746
2019-07-18 12:30:00,0.3326,NA,NA,0.2311,0.3643,NA,NA,0.2884,-0.1605,NA,NA,0.2746
2019-07-18 13:00:00,0.3321,NA,NA,0.2311,0.3638,NA,NA,0.2884,-0.1605,NA,NA,0.2746
2019-07-18 13:30:00,0.3312,NA,NA,0.2306,0.3638,NA,NA,0.2887,-0.1616,NA,NA,0.2746
2019-07-18 14:00:00,0.3312,NA,NA,0.2303,0.3638,NA,NA,0.2884,-0.1605,NA,NA,0.2746
2019-07-18 14:30:00,0.3308,NA,NA,0.2303,0.3643,NA,NA,0.2884,-0.1639,NA,NA,0.2746
2019-07-18 15:00:00,0.3299,NA,NA,0.2303,0.3638,NA,NA,0.2884,-0.1639,NA,NA,0.2746
2019-07-18 15:30:00,0.3295,NA,NA,0.2303,0.3638,NA,NA,0.2884,-0.1639,NA,NA,0.2746
2019-07-18 16:00:00,0.3295,NA,NA,0.2306,0.3638,NA,NA,0.2884,-0.165,NA,NA,0.2746
2019-07-18 16:30:00,0.329,NA,NA,0.2303,0.3638,NA,NA,0.2881,-0.1662,NA,NA,0.2746
2019-07-18 17:00:00,0.3286,NA,NA,0.2303,0.3632,NA,NA,0.2884,-0.1696,NA,NA,0.2743
2019-07-18 17:30:00,0.329,NA,NA,0.2306,0.3632,NA,NA,0.2884,-0.1696,NA,NA,0.2746
2019-07-18 18:00:00,0.3282,NA,NA,0.2306,0.3628,NA,NA,0.2884,-0.1708,NA,NA,0.2746
2019-07-18 18:30:00,0.3282,NA,NA,0.2303,0.3622,NA,NA,0.2884,-0.1731,NA,NA,0.2746
2019-07-18 19:00:00,0.3286,NA,NA,0.2306,0.3628,NA,NA,0.2884,-0.1755,NA,NA,0.2746
2019-07-18 19:30:00,0.3282,NA,NA,0.2299,0.3628,NA,NA,0.2884,-0.1778,NA,NA,0.2743
2019-07-18 20:00:00,0.3277,NA,NA,0.2299,0.3622,NA,NA,0.2884,-0.1802,NA,NA,0.2743
2019-07-18 20:30:00,0.3277,NA,NA,0.2294,0.3622,NA,NA,0.2884,-0.1814,NA,NA,0.2746
2019-07-18 21:00:00,0.3282,NA,NA,0.2299,0.3622,NA,NA,0.2884,-0.1826,NA,NA,0.2743
2019-07-18 21:30:00,0.3277,NA,NA,0.2291,0.3622,NA,NA,0.2884,-0.1838,NA,NA,0.2743
2019-07-18 22:00:00,0.3277,NA,NA,0.2291,0.3622,NA,NA,0.2884,-0.185,NA,NA,0.2743
2019-07-18 22:30:00,0.3282,NA,NA,0.2294,0.3622,NA,NA,0.2884,-0.185,NA,NA,0.2743
2019-07-18 23:00:00,0.3282,NA,NA,0.2286,0.3622,NA,NA,0.2884,-0.1863,NA,NA,0.2739
2019-07-18 23:30:00,0.3277,NA,NA,0.2282,0.3616,NA,NA,0.2884,-0.1863,NA,NA,0.2743
2019-07-19 00:00:00,0.3277,NA,NA,0.2286,0.3616,NA,NA,0.2884,-0.1875,NA,NA,0.2739
2019-07-19 00:30:00,0.3277,NA,NA,0.2282,0.3616,NA,NA,0.2884,-0.1875,NA,NA,0.2739
2019-07-19 01:00:00,0.3277,NA,NA,0.2282,0.3616,NA,NA,0.2887,-0.1875,NA,NA,0.2739
2019-07-19 01:30:00,0.3277,NA,NA,0.2277,0.3616,NA,NA,0.2884,-0.1863,NA,NA,0.2743
2019-07-19 02:00:00,0.3277,NA,NA,0.2277,0.3616,NA,NA,0.2887,-0.1863,NA,NA,0.2743
2019-07-19 02:30:00,0.3277,NA,NA,0.2277,0.3616,NA,NA,0.2884,-0.1863,NA,NA,0.2743
2019-07-19 03:00:00,0.3277,NA,NA,0.2282,0.3616,NA,NA,0.2887,-0.1863,NA,NA,0.2739
2019-07-19 03:30:00,0.3277,NA,NA,0.2282,0.3616,NA,NA,0.2884,-0.1863,NA,NA,0.2739
2019-07-19 04:00:00,0.3282,NA,NA,0.2286,0.3616,NA,NA,0.2884,-0.1863,NA,NA,0.2739
2019-07-19 04:30:00,0.3277,NA,NA,0.2291,0.3616,NA,NA,0.2887,-0.185,NA,NA,0.2739
2019-07-19 05:00:00,0.3277,NA,NA,0.2291,0.3611,NA,NA,0.2884,-0.185,NA,NA,0.2743
2019-07-19 05:30:00,0.3282,NA,NA,0.2291,0.3616,NA,NA,0.2884,-0.185,NA,NA,0.2739
2019-07-19 06:00:00,0.3277,NA,NA,0.2294,0.3616,NA,NA,0.2884,-0.185,NA,NA,0.2736
2019-07-19 06:30:00,0.3277,NA,NA,0.2294,0.3616,NA,NA,0.2884,-0.1838,NA,NA,0.2739
2019-07-19 07:00:00,0.3282,NA,NA,0.2299,0.3611,NA,NA,0.2884,-0.1826,NA,NA,0.2739
2019-07-19 07:30:00,0.3286,NA,NA,0.2299,0.3611,NA,NA,0.2887,-0.1814,NA,NA,0.2739
2019-07-19 08:00:00,0.3282,NA,NA,0.2303,0.3611,NA,NA,0.2887,-0.1814,NA,NA,0.2739
2019-07-19 08:30:00,0.3282,NA,NA,0.2303,0.3611,NA,NA,0.2887,-0.1814,NA,NA,0.2739
2019-07-19 09:00:00,0.3286,NA,NA,0.2303,0.3611,NA,NA,0.2884,-0.1755,NA,NA,0.2739
2019-07-19 09:30:00,0.3282,NA,NA,0.2306,0.3616,NA,NA,0.2887,-0.1778,NA,NA,0.2739
2019-07-19 10:00:00,0.3282,NA,NA,0.2303,0.3611,NA,NA,0.2887,-0.1685,NA,NA,0.2743
2019-07-19 10:30:00,0.3282,NA,NA,0.2299,0.3611,NA,NA,0.2887,-0.1639,NA,NA,0.2743
2019-07-19 11:00:00,0.3274,NA,NA,0.2299,0.3605,NA,NA,0.2887,-0.1639,NA,NA,0.2743
2019-07-19 11:30:00,0.3269,NA,NA,0.2294,0.3605,NA,NA,0.2887,-0.1628,NA,NA,0.2743
2019-07-19 12:00:00,0.3269,NA,NA,0.2291,0.3605,NA,NA,0.2887,-0.1594,NA,NA,0.2739
2019-07-19 12:30:00,0.3261,NA,NA,0.2291,0.3605,NA,NA,0.2887,-0.1605,NA,NA,0.2739
2019-07-19 13:00:00,0.3256,NA,NA,0.2282,0.36,NA,NA,0.2884,-0.1628,NA,NA,0.2739
2019-07-19 13:30:00,0.3252,NA,NA,0.2286,0.3605,NA,NA,0.2884,-0.1628,NA,NA,0.2739
2019-07-19 14:00:00,0.3244,NA,NA,0.2286,0.3605,NA,NA,0.2884,-0.1639,NA,NA,0.2739
2019-07-19 14:30:00,0.324,NA,NA,0.2282,0.3605,NA,NA,0.2884,-0.1639,NA,NA,0.2739
2019-07-19 15:00:00,0.3235,NA,NA,0.2282,0.36,NA,NA,0.2884,-0.165,NA,NA,0.2739
